,GSM352329.CEL,GSM352330.CEL,GSM352331.CEL
200938_s_at,3.38603523915477,14.3489837209164,18.3297386217441
200939_s_at,61.1953128868412,38.6370933657204,104.383608173786
200940_s_at,1094.39277401479,1046.86366418114,1205.4251476828
200941_at,1375.65293149391,1948.80107836154,1663.36392507098
200942_s_at,3008.78747064512,2365.79358822712,2643.80466118508
200943_at,5051.10977961445,5563.36898516792,4838.34530099861
200944_s_at,3061.00688248006,4066.40155169486,3530.04842248185
200945_s_at,4541.50100075494,4278.03419099833,4338.05562749524
200946_x_at,1870.75879436917,1330.43248078798,1526.46109218631
200947_s_at,1454.24851690713,1350.09505566785,1437.68876147141
200948_at,1997.33796983789,2071.60625328057,2294.24492424537
200949_x_at,14456.4023714126,11728.3747797574,9957.93143499101
200950_at,4380.10044158428,3189.07376066827,3780.03085549453
200951_s_at,13.3616894655108,3.01717530559416,6.75719054509928
200952_s_at,8.74086045123193,0.663628832259232,4.94363646265458
200953_s_at,87.7341114417333,44.2600943488963,59.9961853090558
200954_at,2006.17662928667,2023.66889309517,1537.86277768906
200955_at,1132.43302381299,1358.31798330863,1319.77614887805
200956_s_at,922.31179470371,709.225997659005,792.798100140021
200957_s_at,641.706016984572,651.724301663282,805.294979699483
200958_s_at,6167.00166915889,6668.27454247115,6078.05021521723
200959_at,759.515114667996,499.763664675251,508.830665109742
200960_x_at,8094.02223765932,6290.06967981839,6190.96754114928
200961_at,863.52897453012,1009.66805229329,972.55262579207
200962_at,538.281229317657,716.612080448446,756.888000479804
200963_x_at,15577.4899853148,13407.8877928756,11483.2423660355
200964_at,7573.76577880714,4586.16801647162,5679.20966190423
200965_s_at,18.2843337230851,28.8932515281576,17.2703145638243
200966_x_at,14135.3364221279,11213.2701001606,9589.74256980383
200967_at,6420.45888278367,6336.54942808961,6437.32403227994
200968_s_at,5456.96995717175,4608.09996932481,4669.03271103266
200969_at,387.714171316363,619.442428409826,746.67784316157
200970_s_at,1062.48948383426,989.631844276853,1088.95134301891
200971_s_at,5177.70870750201,4307.76761646983,4523.9575723217
200972_at,4224.30848758954,4411.76856682126,4539.97552904231
200973_s_at,3037.36867706497,2813.53537134493,2797.45915858488
200974_at,1440.89763179752,1674.02236318028,1540.12956024732
200975_at,1177.80979554917,1355.10133100511,1450.54166877625
200976_s_at,2956.17778051216,3301.58110865592,2898.34911411195
200977_s_at,2121.20791022477,2816.23174275026,2242.94100145659
200978_at,4906.33275828829,5181.14144942472,4753.63978598361
200979_at,217.337446482519,239.889350885437,253.527992981896
200980_s_at,1635.69885477462,1446.95460011416,1500.79440216847
200981_x_at,8078.5164381658,7146.33237646008,6302.82744673409
200982_s_at,4243.36597716881,2887.637083364,2741.64167318037
200983_x_at,6297.37164158207,6103.09532503672,5195.84323807137
200984_s_at,4914.45359350885,4867.20292987252,4416.12370145863
200985_s_at,5830.33839439972,5675.73909655455,4872.57632706678
200986_at,3134.00283050786,4059.20533562986,3358.99041935647
200987_x_at,1141.65890541572,1133.91205359896,1310.2607521586
200988_s_at,366.259078463093,369.362673551761,424.95294639372
200989_at,9429.93835642388,7744.51288339728,7168.65969854204
200990_at,3601.54866523755,2425.52427034634,3169.22177683623
200991_s_at,1832.44149667127,1762.58372370569,1737.25818661085
200992_at,2177.25564952623,2305.2171107137,2365.5591276344
200993_at,1789.34644046757,2104.23960611959,2135.71796493488
200994_at,948.142073485369,1164.93416674561,1231.95828950644
200995_at,465.627785898588,574.979479219901,611.300719130434
200996_at,4389.31556009811,4643.220016244,4319.7550899962
200997_at,1990.49175211322,2200.18601014977,2009.88288997313
200998_s_at,3279.47104956587,3478.99850211426,4567.22428230165
200999_s_at,6763.22579237933,7082.17546763525,6362.62590929764
201000_at,1833.55269205161,1242.49098700985,1403.21275567148
201001_s_at,1923.52959612087,1504.80699971599,1543.47676951775
201002_s_at,2714.35066795261,2410.25018069626,2681.56696886167
201003_x_at,1587.86001791492,1586.833327387,1425.82990014109
201004_at,4498.6573625961,4654.26370924871,4653.81080063426
201005_at,6333.9364958446,4416.41000926101,5207.36267158336
201006_at,69.7822759520003,40.5689687384491,30.7921427755717
201007_at,3305.24443761632,3392.51319265028,2776.64889044862
201008_s_at,674.389688478677,1251.19376430204,1062.51699199284
201009_s_at,734.591607270958,1898.46564330176,1649.94351496145
201010_s_at,1334.81672292794,2166.58642912268,2084.55956233504
201011_at,2423.51858844138,2433.78248072225,2392.89021847356
201012_at,11606.1819012766,10850.404739539,8967.09673341468
201013_s_at,2156.62766823047,2424.84434827878,2256.09433835915
201014_s_at,1664.49563279629,1612.1286186972,1520.89143701821
201015_s_at,707.834123142502,1168.06716429377,1100.32171727821
201016_at,463.323749853052,802.547407554713,899.778034926422
201017_at,806.149420906283,1019.92428370661,944.626638460455
201018_at,621.944931977679,930.086635589024,771.660921105691
201019_s_at,1744.14112976819,2284.00507429579,2307.5057891161
201020_at,971.758467550016,778.971812902352,1001.51431800666
201021_s_at,10679.386288514,7941.35909105821,7703.82014083925
201022_s_at,17300.4239335123,13173.9754644743,11821.7120044988
201023_at,1709.96906436208,2495.07357176958,2284.74673365051
201024_x_at,1577.07854130372,1506.62692741955,1631.14365178348
201025_at,300.559151303934,372.611443156567,385.640408550804
201026_at,225.942782797771,322.557108959448,158.147184446837
201027_s_at,785.503002286922,647.961106543468,714.451977736481
201028_s_at,3016.46893064943,2491.47550378216,2815.39401286981
201029_s_at,5014.87980478883,5091.03314718878,5174.31616843862
201030_x_at,9902.50381286978,8129.1754710872,7329.81549989387
201031_s_at,2330.73014588417,2715.1018323119,2419.67834839192
201032_at,1599.30756086255,1332.25653886928,1614.61840093729
201033_x_at,22802.7536399155,14624.5274262922,11470.5064189136
201034_at,1516.57258372779,2086.41405726839,1927.98786565707
201035_s_at,251.133379658504,224.064125823867,207.810112515812
201036_s_at,155.423162351557,210.796034803246,188.092757738871
201037_at,7388.0359153812,6018.39404934678,5863.1489438102
201038_s_at,113.662441023906,160.944735272606,256.749684316317
201039_s_at,1053.83658502095,911.183501994993,1108.40664935825
201040_at,3000.7377161291,1851.3558390973,2454.63128367294
201041_s_at,13864.8811752407,11245.0382264083,9543.45900202946
201042_at,258.47691980108,278.710078090592,259.827073587025
201043_s_at,64.3663431214235,36.407603148438,87.5951243592998
201044_x_at,2731.44272908198,1617.17719641858,1585.58727485524
201045_s_at,108.049886109731,16.8388928344528,36.9412779524677
201046_s_at,1525.3399362679,1335.01687498373,1635.27017382548
201047_x_at,2256.35433087952,2285.27608874401,2239.60445406799
201048_x_at,319.997868735261,165.290801888903,291.853914475428
201049_s_at,21520.3763656263,14697.7510470843,11584.5702805084
201050_at,1327.70419382323,811.515485112261,1076.10363659221
201051_at,593.893571921438,449.712832089169,893.976455704508
201052_s_at,829.79721173912,970.806315839084,1045.47735393554
201053_s_at,577.325418410174,834.487750519781,858.634122655077
201054_at,763.731789849726,1076.73216163758,1163.54204239135
201055_s_at,753.445404538115,664.276586130861,640.205166162373
201056_at,395.704938972285,373.723912275076,438.364145754663
201057_s_at,1167.11683673911,1247.19522765021,1094.74245334024
201058_s_at,3060.81962139044,1984.134767117,2556.07386168931
201059_at,4473.1396294319,5782.94690115721,4738.29148889015
201060_x_at,895.721646513995,1045.89955187507,898.396517378104
201061_s_at,977.870444028037,1548.31001506732,1252.60046520283
201062_at,1.11204160543267,3.69643720327586,6.65700998969125
201063_at,3507.60743341232,2902.97033008631,2959.37781333812
201064_s_at,3910.78221217277,3716.90782692014,3674.34362417106
201065_s_at,2846.7530735535,2303.02834573127,2493.9748667225
201066_at,2078.23139239457,2190.11270758612,2166.05242599441
201067_at,486.250639693422,564.965909387947,500.099670502085
201068_s_at,3956.35339834111,3489.62509818691,3045.64008668937
201069_at,2025.39614816415,1781.49445675784,2096.82452114371
201070_x_at,652.251663337922,517.454360861644,508.75807965647
201071_x_at,3322.68855358049,3355.41523204949,2776.07979739537
201072_s_at,290.743820309204,216.546442399928,278.662557957351
201073_s_at,777.759065242237,515.791698113055,629.663399036435
201074_at,801.861447715875,796.104624418777,817.154091136711
201075_s_at,490.766176742949,350.022039599182,504.153406792356
201076_at,503.301041414112,563.729553110719,581.843211965057
201077_s_at,4537.51887367002,4184.08601843304,3824.14020819095
201078_at,2352.50544865449,2375.64364559499,2544.55362256555
201079_at,2610.80725467408,3344.41000525529,3066.48330347441
201080_at,397.407491224395,371.618179076872,465.277811714416
201081_s_at,244.377738554255,159.75434769703,219.942308570999
201082_s_at,1628.99716390595,1231.64237610217,1552.68359380343
201083_s_at,112.466582360339,196.292033443351,246.015102948017
201084_s_at,1401.18696800064,1538.12885496604,1707.11311108016
201085_s_at,535.889294531945,485.521861592217,530.307794898038
201086_x_at,1923.30815699848,2245.05562104391,2142.61277721129
201087_at,1037.27119276317,651.460569757027,1003.15387380057
201088_at,1950.57828778251,3208.10185785433,2582.57647033972
201089_at,2649.27554201319,3057.26274149321,2202.29362666852
201090_x_at,13893.6430998128,11161.8095981708,9226.45635928547
201091_s_at,503.175326805863,921.49086472791,840.269184969899
201092_at,3279.77946293462,3618.20375613433,3106.84873158583
201093_x_at,2347.78412004079,2133.50965888111,2076.6168626614
201094_at,15892.542814777,12026.2649262613,11103.8764310095
201095_at,2510.70578052719,1977.69487947968,2210.25819001585
201096_s_at,7886.47313561394,5408.10137785803,5975.44388626432
201097_s_at,8249.02003501444,7821.7053921252,7172.66400233233
201098_at,2258.18398128051,2563.73616329676,2263.01619553203
201099_at,935.861269595578,1118.52431254906,1064.05762794909
201100_s_at,2440.12659045302,2503.66740661751,2450.76621220903
201101_s_at,899.446023371943,721.921612685529,755.455467783711
201102_s_at,1185.66618630905,659.221159800614,857.384087237636
201103_x_at,3002.2398771544,2897.28661946449,2780.54290296787
201104_x_at,3098.15976708174,1984.91466696035,2135.90791398103
201105_at,20584.5342844155,13663.446341001,11670.7186617998
201106_at,3851.45468218766,2696.38853648174,3542.1451229417
201107_s_at,7.23963351413151,2.98142144230757,1.19934059621173
201108_s_at,139.598169453494,93.1189092335449,80.1564695746963
201109_s_at,162.937822746365,81.7369179007592,85.9719544503869
201110_s_at,34.2527808335352,42.4366820229458,54.681370727097
201111_at,574.610799899029,854.174366888358,756.799156220763
201112_s_at,1749.01072167752,2466.00508542978,2200.24469846573
201113_at,2742.32840261918,2650.06913907725,2731.73612146265
201114_x_at,4399.41117931426,5417.11728657786,4698.24052116805
201115_at,902.513437911366,859.228502246661,885.012499723561
201116_s_at,245.749507962527,366.36391492822,335.886237376671
201117_s_at,110.239274817308,219.132375076938,220.370595553677
201118_at,1097.01183102538,971.049755227304,1085.96461863421
201119_s_at,6864.58670240761,5601.64422806553,5588.85449370739
201120_s_at,2039.06290079139,2138.94602927655,2195.43920190517
201121_s_at,2083.3507732233,2684.34454975096,2593.1736128629
201122_x_at,735.974017563553,512.525680410642,471.602283761849
201123_s_at,1540.49037746848,634.432576210421,734.131390372922
201124_at,159.92526691315,211.504468039998,180.646595540346
201125_s_at,3075.46517826837,3347.73445950632,2898.34477753095
201126_s_at,1051.78545244507,972.48612170356,1122.4170079021
201127_s_at,1355.27492903285,989.451420178175,1292.59021921203
201128_s_at,7683.81623642626,7011.18917724786,6195.89312544674
201129_at,318.330138316634,310.522329785658,410.531480529912
201130_s_at,6.27040477842867,0.548040462278161,0.463508610436766
201131_s_at,10.1761643539646,1.22593498593667,7.89766051047049
201132_at,819.548259361263,947.194520778838,1253.93391115741
201133_s_at,689.926312621294,1084.29915738905,1158.11886588549
201134_x_at,5914.75490636157,6959.8590228868,6577.82070869408
201135_at,3354.76440810994,3732.66906066422,3247.86223181718
201136_at,3441.82193923452,3695.38843866059,3519.34815283292
201137_s_at,51.3311486590691,32.6653932406106,37.0228923079541
201138_s_at,1277.69520278465,1345.36497457204,1474.09909299001
201139_s_at,822.569592055026,870.631324388488,1239.94836797381
201140_s_at,2261.5491235952,1065.47186772048,1344.87210978502
201141_at,1095.88881413683,480.475376120869,668.885016387283
201142_at,1129.02424630438,1191.17452477015,982.6330497625
201143_s_at,581.061911912111,869.71739242449,797.559588371151
201144_s_at,1199.50882835402,1800.97864032032,1580.7805859976
201145_at,1290.89431734127,1204.01843122381,1424.64861952559
201146_at,2262.2061617679,2899.50506706979,2490.12520480136
201147_s_at,8.24340857348273,3.96693358687977,7.44324713084223
201148_s_at,12.0058304869817,6.3623594594583,5.95042086341166
201149_s_at,21.1886105703055,3.89725243440937,11.3126023837778
201150_s_at,9.32022716275057,7.5750292336975,10.2533099265151
201151_s_at,445.440075059576,541.919481489751,658.929737456116
201152_s_at,1699.22921032967,2353.26388236763,2447.20459038248
201153_s_at,1559.86477951098,1852.63146651003,1798.49941670483
201154_x_at,13210.6822427629,10035.8294856577,9429.01210240972
201155_s_at,1213.69099033163,1164.25495749809,1314.34598960693
201156_s_at,1954.70341270188,786.257058761068,918.971048903308
201157_s_at,1494.12969701176,1406.20684736638,1544.41549765119
201158_at,409.977085543187,307.700536321115,411.132206918333
201159_s_at,222.878474552984,117.138785916642,144.66692185297
201160_s_at,2196.24159631826,3158.16999241779,2816.93044306939
201161_s_at,1748.43775288585,1551.33148024412,1898.53782681833
201162_at,6695.56246718703,7124.65447286486,6180.78822616846
201163_s_at,1930.29793399865,2998.06080899358,2865.43359134725
201164_s_at,1063.31362637878,1356.33976247349,1069.09806702708
201165_s_at,1686.90885255275,1554.80572715684,1844.14255509601
201166_s_at,2078.38860718759,2552.61599467054,2264.04442829269
201167_x_at,1316.46339195642,293.378475965968,465.244107766056
201168_x_at,5995.74636983755,2627.26587012813,4224.97352855309
201169_s_at,1494.25045189849,760.376773927953,789.67261649186
201170_s_at,4564.00926079792,4440.44167080481,3757.16950563298
201171_at,138.375190100183,306.193174457643,148.80984518611
201172_x_at,9189.50210216554,7471.69222594178,6401.34238187119
201173_x_at,1559.48742448777,1942.11849619159,1733.85421922012
201174_s_at,877.627412893383,818.46505510455,885.648230826044
201175_at,1624.71712804548,2104.80196439091,1941.75149741568
201176_s_at,2121.89818537161,2512.0135209897,2201.24213532592
201177_s_at,685.254978177616,1114.61674094878,1007.77348352509
201178_at,1915.02357705115,1985.01454410429,2061.75557444827
201179_s_at,1524.4069292368,1277.56557027554,1394.45441364052
201180_s_at,4206.07715706558,5062.05516903665,4425.88830682109
201181_at,348.014660794423,467.439141693815,390.278992745219
201182_s_at,347.734997290024,241.3382287501,306.431504100332
201183_s_at,887.423452783992,852.547159467486,994.732592290307
201184_s_at,988.794316764526,1094.63949531898,1115.41631781831
201185_at,3827.15487802293,4222.93725886871,4394.8277375398
201186_at,1134.62935316391,1568.50970890069,1247.9170740119
201187_s_at,64.7697492857369,19.3560391544281,16.8949422271448
201188_s_at,830.043324720575,480.882973290114,563.781278375365
201189_s_at,1575.91086553255,1340.3308674298,1324.54135707356
201190_s_at,1127.52536534149,1360.75719892232,1253.41834794514
201191_at,709.00777089885,724.088554047356,740.734086006468
201192_s_at,956.794829482339,951.781789869942,1141.12844411274
201193_at,3351.7657238185,3553.37121407514,3614.93707291882
201194_at,2299.56976528596,2298.41189744682,2382.49423447794
201195_s_at,1671.61472143076,1768.69720379508,1787.97124051152
201196_s_at,1232.83307389207,1420.56646065629,1203.88184731158
201197_at,1026.61313259528,1255.68366136325,1284.74793303022
201198_s_at,1960.17317664022,2169.25628224645,2003.56693799169
201199_s_at,2618.18817899358,2685.55783648636,2551.50713386787
