"","logFC","logCPM","F","PValue","FDR"
"214592_s_at",0.106245056113556,1.10089977986294,0.0349651970238287,0.852428896421452,0.915009061079976
"207944_at",-0.104271787199074,2.97582324631626,0.0349162669106289,0.852530967241278,0.915074544462303
"222304_x_at",-0.0666062632886854,2.06269975432562,0.0348575242763448,0.852653605384507,0.915084672328048
"218524_at",-0.084343979107658,2.9253245080799,0.0348555547500856,0.852657719056236,0.915084672328048
"217189_s_at",0.0578805944203461,4.06017041292587,0.0348527380636333,0.852663602367153,0.915084672328048
"202691_at",-0.0414058243865908,4.46549182112702,0.0347150720507359,0.85295145078907,0.915349507702411
"218570_at",-0.0491043359217631,4.20079418347868,0.0346696149991403,0.853046627524648,0.915402156965057
"213022_s_at",-0.0393405209470955,4.60783189389609,0.0346524077205267,0.853082672509823,0.915402156965057
"211267_at",0.0996409118539505,2.52093075866423,0.0345862203595015,0.853221405066415,0.915465356714684
"202824_s_at",-0.0375014144856646,6.50454838271692,0.0345851084574408,0.853223736850988,0.915465356714684
"204133_at",0.082977901323222,1.84968308662719,0.0344715813380423,0.853462020656352,0.915676932268549
"212130_x_at",-0.0550692545965355,8.37231245972811,0.0344373718633203,0.85353390305843,0.915709964460808
"213862_at",0.0777137994959176,1.52529407617582,0.0343454026986303,0.853727336005996,0.915873392143932
"216704_at",-0.0875100691352298,2.08810653309968,0.0342842867389219,0.853856025638308,0.915967351208281
"206719_at",-0.0818018194627616,3.12380408364117,0.0341846340932693,0.854066115405629,0.916055059623168
"217291_at",0.0841037402936306,3.42529164839565,0.0341795116675244,0.854076923167399,0.916055059623168
"202463_s_at",0.084920806555192,2.69646068980465,0.0341772543142812,0.854081686203523,0.916055059623168
"215411_s_at",0.0583946916638062,5.03708872880005,0.0341675203829699,0.854102226752724,0.916055059623168
"202959_at",-0.0446756475510441,4.7719759723784,0.0340683546955267,0.854311659044661,0.91623558254282
"216589_at",-0.0467768233725872,4.32211951450413,0.0340478087455664,0.854355090349289,0.916238063252152
"205146_x_at",-0.0672048709415945,1.10585945521568,0.0339963019330266,0.854464028285584,0.916310791774757
"211495_x_at",-0.047066221923559,4.51047409379528,0.033927139415353,0.854610442781016,0.916423700504782
"212747_at",0.0426631992576699,4.66081566925889,0.0338647496255088,0.854742652178537,0.916503325430112
"212390_at",-0.0855085378066033,4.82435146926585,0.0338532864793323,0.854766957280823,0.916503325430112
"203578_s_at",-0.0732787601748204,3.56719874860924,0.033833187732728,0.854809582568709,0.916504928469352
"216698_x_at",0.0414954206587667,4.82290209705074,0.0337320088179431,0.855024361330317,0.916691101016333
"212536_at",0.0449913618795317,5.21471544194235,0.0336342948207467,0.855232101396291,0.916869709666277
"213759_at",0.105007472150515,2.78805708544301,0.0334835329575365,0.855553234487495,0.917029176084449
"206193_s_at",0.0521628016820001,1.47807382672428,0.0334578391038205,0.855608038670833,0.917029176084449
"203363_s_at",0.0327312250545116,5.83101435911712,0.0334570852056708,0.855609647040482,0.917029176084449
"215006_at",-0.0744290568627086,3.54340664305387,0.0334369822942188,0.855652541594656,0.917029176084449
"203718_at",0.0732699810712879,3.8061315200343,0.0334290064936991,0.855669563640353,0.917029176084449
"214555_at",0.0648335234966835,1.20165165931046,0.0334111642722401,0.855707650320185,0.917029176084449
"208365_s_at",-0.0761008134099998,3.28117309966,0.0334109308947345,0.855708148566289,0.917029176084449
"216018_at",-0.0853518287765712,2.57346598865414,0.0333864974408408,0.855760322392915,0.917029176084449
"206433_s_at",-0.0967522696319605,2.7885005257867,0.0333709148167809,0.855793606964408,0.917029176084449
"216388_s_at",0.0851346644579446,3.70506355184683,0.0333537365140458,0.855830309227672,0.917029176084449
"211165_x_at",0.0491665358472328,1.30817677317864,0.0333522251322663,0.855833538834637,0.917029176084449
"220475_at",0.0455929559754064,4.81085866630556,0.033238018719476,0.856077800871646,0.917223865163003
"38487_at",0.059062206104529,6.03063042660367,0.0332112301110907,0.856135158522144,0.917223865163003
"210167_s_at",-0.0965445413263283,2.77154704004195,0.0332095655628141,0.856138723310384,0.917223865163003
"211256_x_at",0.0658947391819883,4.7728928869962,0.0330927033188884,0.856389226174214,0.917440253320241
"202273_at",-0.0821310728337385,5.23843505670284,0.0330769428419145,0.856423044891367,0.917440253320241
"203489_at",-0.0739225800104116,3.67505669599771,0.0329855753698106,0.85661926485284,0.917567495948422
"216221_s_at",-0.0300339990460032,6.5551887475442,0.0329832880484127,0.856624180685501,0.917567495948422
"218650_at",-0.0649218498227326,4.4012009166864,0.0329199731508681,0.856760324892411,0.91756946725533
"208972_s_at",0.0403671189734352,5.39510168178183,0.0329166356882593,0.856767505095354,0.91756946725533
"209650_s_at",-0.0599411537956441,2.41293514458829,0.0329085846424535,0.856784827629857,0.91756946725533
"215080_s_at",0.112201092841019,1.90466319128085,0.0329058401823106,0.856790733078205,0.91756946725533
"219067_s_at",0.0428826548741502,4.57977726314742,0.0328228896258696,0.856969343892081,0.917716642154328
"218791_s_at",-0.0457345618808149,4.55523785090722,0.0327877386976588,0.857045101938016,0.917753664591514
"214668_at",-0.0650682136292008,3.73204336285268,0.0327151936221571,0.857201585456696,0.917796044564824
"217037_at",0.101235740962578,1.30214816196296,0.0327144571185872,0.857203175052235,0.917796044564824
"219537_x_at",0.0807855579175298,2.6607345113102,0.0326849557263292,0.857266863113049,0.917796044564824
"206873_at",0.0693420623760685,3.89239544231168,0.0326814260842514,0.857274484947788,0.917796044564824
"207571_x_at",0.0535534798578819,4.99831733640853,0.0326739549425462,0.857290619376756,0.917796044564824
"211091_s_at",-0.0979191120767762,1.77070788189331,0.032592702481442,0.857466212719067,0.917939928802257
"220692_at",-0.0884791281430713,3.19198188834393,0.0325068133560347,0.857652072327582,0.918069934876644
"200909_s_at",0.0397769454328301,9.90362442772431,0.0324985094714507,0.857670054944446,0.918069934876644
"218611_at",0.0544253767784338,5.87284914554786,0.0324776994965678,0.857715130765444,0.918074082949677
"205340_at",-0.0573377932019677,4.65501055711241,0.0324482967058825,0.857778844649167,0.918098179322609
"202885_s_at",0.0908007768493573,3.37702372743798,0.0324083843799109,0.857865379728585,0.918146698198466
"214268_s_at",-0.0354320032728199,5.26850829747465,0.0322916903176875,0.858118703753431,0.918373712873431
"37232_at",-0.0523148922733087,3.78134274956501,0.0322408853827185,0.858229140805553,0.918447792938725
"203451_at",0.0711643445621834,3.7922908096018,0.0321782461407627,0.858365426427562,0.918549526825403
"218938_at",-0.0895995273378893,1.75687877336106,0.0320928262065017,0.85855149750533,0.918704524534733
"215814_at",0.102700453084217,2.87380702585106,0.0319882844920953,0.858779570093699,0.918904449478891
"207182_at",-0.0871643015139221,1.00645385952953,0.0319116566578101,0.858946989113821,0.918953003826423
"201649_at",0.0424110998771867,6.34796929116306,0.031895049172197,0.85898330105282,0.918953003826423
"219977_at",-0.0542722614934172,3.96752967985359,0.0318866848432024,0.859001593188914,0.918953003826423
"204705_x_at",-0.0740753072427206,1.89606875528775,0.0318741600222244,0.85902898862936,0.918953003826423
"217270_s_at",0.0942576632784986,2.1241018644401,0.0318731729196832,0.859031147947063,0.918953003826423
"211475_s_at",-0.0577517713198961,5.33013530756835,0.0318126263086986,0.859163661617487,0.919050639519104
"214062_x_at",-0.0526816432558238,1.86746276268161,0.0317833852701193,0.859227705831426,0.919058841698656
"210821_x_at",0.0445671771959056,4.55308571071686,0.0317572108302802,0.859285059332066,0.919058841698656
"201221_s_at",0.032262166079847,5.79014359266116,0.0317526462009607,0.859295063858089,0.919058841698656
"219814_at",-0.10636747465673,2.52414497209817,0.0316711625350956,0.859473780742862,0.919205867832647
"218488_at",-0.0351536991360092,5.54818206155301,0.0316429680730004,0.85953567448403,0.919227943680535
"218916_at",-0.0607330115679584,3.20071939438861,0.0315931552473057,0.859645095429253,0.919269894415643
"205674_x_at",-0.108180805091594,2.27525179986465,0.031587551840847,0.859657409677026,0.919269894415643
"200784_s_at",-0.108092126014644,3.75115528706417,0.0315373194180661,0.859767852650288,0.919343877374459
"208485_x_at",-0.0447425401143986,4.37243904181244,0.0314453417230907,0.859970313968143,0.919442297770234
"221145_at",-0.0996105935130863,2.07793280794745,0.0314400424673324,0.859981987995626,0.919442297770234
"206652_at",0.0917523858715041,2.51393096477676,0.0314392738603183,0.859983681287403,0.919442297770234
"202709_at",0.0653842682698,6.62181202880231,0.0313679097254342,0.860140994341643,0.919540880109137
"204049_s_at",-0.0839889478997634,3.08196069798508,0.0313600091730851,0.860158421442124,0.919540880109137
"220832_at",0.0860569510347254,0.985550871726572,0.0312989171339355,0.860293255298282,0.919575827965811
"201693_s_at",-0.0501659643063495,4.98614813270173,0.031297353238258,0.860296708693165,0.919575827965811
"219961_s_at",-0.101249733356387,3.29712430073391,0.0312746225851173,0.860346912582948,0.919575827965811
"208488_s_at",-0.0606773951471771,3.86239049345443,0.0312624982321026,0.860373698645043,0.919575827965811
"202811_at",0.0324217100874461,5.30908182436549,0.0312364648400673,0.860431231751389,0.919575827965811
"210662_at",-0.113088541177033,1.38751382016877,0.0312250043140888,0.860456567052222,0.919575827965811
"219392_x_at",0.0526467265808768,6.49758904253746,0.0312144113524338,0.860479988731998,0.919575827965811
"221247_s_at",0.0446873219270092,4.86045915612149,0.0311742438429036,0.860568838804573,0.919626675382807
"564_at",0.0316747308476737,5.21599886805073,0.0311307803688722,0.860665046066866,0.919685379634009
"206060_s_at",0.109245305693007,3.18004136994835,0.031007615064429,0.860938051918773,0.919904473374772
"211263_s_at",-0.0737643676590759,3.01551219950246,0.0309561904434368,0.861052204251922,0.919904473374772
"211129_x_at",-0.0781490785641409,3.48248860626392,0.0309192916014639,0.861134172552395,0.919904473374772
"220457_at",0.0642439198019741,1.64931932272241,0.0309079759463075,0.861159319628015,0.919904473374772
"222228_s_at",0.0771134323329572,3.49559802743167,0.0309056869088946,0.861164407192958,0.919904473374772
"218552_at",0.0503625435896985,5.73823827560368,0.0308956883401274,0.861186632073955,0.919904473374772
"209467_s_at",-0.0283594995970254,5.93517789959683,0.0308929474993495,0.86119272507971,0.919904473374772
"211736_at",-0.102425258041083,1.53421463601492,0.0308895213610884,0.861200341923041,0.919904473374772
"205962_at",-0.0818705270758692,1.78244978971867,0.030854726126883,0.861277721887968,0.919943029279532
"201909_at",0.13693717679424,8.2367564898377,0.0308184541344393,0.861358433890671,0.919944233195255
"205055_at",0.0326066618886066,5.51322884208146,0.0308171134143202,0.861361418183629,0.919944233195255
"205622_at",-0.0569442672367237,2.46562035439616,0.0307976832858259,0.861404674994192,0.919946339463004
"208695_s_at",0.0475458963340574,11.0805614665158,0.0307641258897834,0.861479416143905,0.919972396296638
"215165_x_at",0.0336873866762614,5.20130923861641,0.0307496613891569,0.861511645358432,0.919972396296638
"204893_s_at",0.056513283023977,4.60111909760482,0.0307106159572357,0.861598683863971,0.920021251319765
"204199_at",0.0906472332681136,2.24846968983627,0.0306462993402858,0.861742180382731,0.920130385043289
"221257_x_at",0.0351669216139155,5.54949369815904,0.0306259085663455,0.861787706561301,0.920134904902035
"207119_at",-0.0858585968426282,0.669330470275095,0.0304555189559335,0.862168745462064,0.920483715234672
"213926_s_at",0.0872692914257603,2.38942725409914,0.030415529101482,0.86225833310443,0.920483715234672
"215907_at",-0.0749393415447248,4.51325526111706,0.0304085394904337,0.862273997878167,0.920483715234672
"203529_at",0.061577093151731,6.20425913084554,0.0304060251119521,0.862279633433943,0.920483715234672
"216695_s_at",-0.0889009105431212,1.41948249589105,0.0302520255782831,0.86262525653639,0.920789247874588
"207711_at",0.0787409035462713,3.0725160065687,0.0302327494839003,0.862668581920375,0.920789247874588
"215362_at",-0.0737449154941133,1.99454145805068,0.030223305284264,0.862689814112901,0.920789247874588
"203176_s_at",0.0615685519890371,3.79151027795992,0.0301885909416562,0.862767887352826,0.920812297505147
"218162_at",-0.0668771668490159,5.45321941198312,0.0301622003843541,0.862827271199161,0.920812297505147
"203418_at",-0.053939904472188,4.23969702132393,0.0301585977175586,0.862835379971614,0.920812297505147
"219665_at",0.0629564651452918,3.62529600220644,0.0300917000048043,0.862986042100108,0.920825727795912
"205292_s_at",0.0418741091392168,8.91750720208453,0.0300849536883905,0.863001245236839,0.920825727795912
"217429_at",-0.0799689888917227,3.66683072708292,0.0300796945166726,0.863013098242747,0.920825727795912
"215287_at",0.0757920668071566,2.79116055214466,0.0300796222165304,0.863013261198664,0.920825727795912
"212906_at",-0.0379160256350084,4.53064568785734,0.0300297485112812,0.863125718728615,0.92087258072611
"218856_at",0.0851949793784839,5.14060719259294,0.0300222496692546,0.863142635784471,0.92087258072611
"201401_s_at",0.0810538798642415,1.81349595555956,0.0300051804696424,0.863181151264474,0.92087258072611
"204434_at",-0.0373728448810877,4.4313565006392,0.0299802139965436,0.863237506741109,0.920888613687865
"203410_at",0.0420820454534778,4.62942730537899,0.0299317984554074,0.863346861497254,0.920959985165889
"203586_s_at",-0.051302883553465,5.11208614516866,0.0298993693918164,0.863420159043667,0.920959985165889
"203724_s_at",0.0650272098684125,3.48544583995616,0.0298871361975569,0.86344781966845,0.920959985165889
"215406_at",0.0861758528339031,2.55885735936918,0.0298773507322204,0.863469949903157,0.920959985165889
"215016_x_at",0.0643031225214674,6.50310480422842,0.0298591768052647,0.863511060901626,0.920959985165889
"216979_at",-0.0574012022779647,4.14896158945439,0.0298324356145618,0.863571575241042,0.920968959100091
"218993_at",-0.0621961701672722,3.84387293076011,0.029818935477232,0.863602136175398,0.920968959100091
"203295_s_at",-0.0856885805825087,2.67917879406502,0.0297261731323416,0.863812319967448,0.92114902018734
"214504_at",-0.0570453434170403,1.36076964013837,0.0296829055587988,0.863910472528151,0.921209602303909
"205233_s_at",-0.0837078922379827,3.16528757184454,0.0296618910462414,0.863958170574737,0.921216380271646
"206665_s_at",0.0708008469022333,0.797160029622957,0.0295949040439651,0.864110331753469,0.921314599276701
"221151_at",0.0851905708536438,2.05004895395831,0.0295753864809519,0.864154699324158,0.921314599276701
"214106_s_at",0.0605431953866781,4.20832865876068,0.0295413456670251,0.864232117436409,0.921314599276701
"203094_at",0.0350373355908475,4.50805464776024,0.029531542967353,0.86425441997403,0.921314599276701
"215601_at",-0.0792231154452003,1.5616394286128,0.0295190916439544,0.864282754006043,0.921314599276701
"213722_at",0.0861195971870229,1.48411788683262,0.0295122342415692,0.864298361229644,0.921314599276701
"212840_at",-0.03771677002267,3.92264814219743,0.029432049065578,0.864480998860401,0.92142371574773
"218264_at",-0.0650198643646052,3.41054671878139,0.029430983820251,0.864483426891444,0.92142371574773
"217060_at",0.0483669363107713,3.96339208881747,0.0294108688009294,0.86452928388209,0.921428518330923
"201962_s_at",0.0909743617236395,1.81122874548046,0.0293706663929051,0.864620983297407,0.921482177674388
"215254_at",-0.0901684324723501,3.2272099033285,0.0293451180541665,0.86467929120492,0.921500246110251
"209277_at",0.150741863228814,6.05699247481581,0.0292873977102492,0.86481112025724,0.921596661534772
"211646_at",-0.0955403689742951,1.38632083280302,0.0292692479926961,0.864852600530579,0.921596791048868
"215819_s_at",0.0608675877814782,3.26627858092769,0.0292159712148896,0.864974438505167,0.921682546538382
"221102_s_at",-0.0827024676887969,2.95283176974507,0.0290903450144328,0.865262185116601,0.921945071054044
"215054_at",0.105959815615345,2.9334336738109,0.0289929326107295,0.865485748711365,0.922139186121036
"214828_s_at",-0.0629406763727803,1.61126744291643,0.0289690650580879,0.865540584220078,0.922153518440162
"222282_at",0.0621256190941342,4.05247679798601,0.0288388924720554,0.865840064825631,0.922393223628257
"221712_s_at",0.0312257790701922,4.54676726337201,0.028835290148976,0.865848362367377,0.922393223628257
"215143_at",0.0569397479692551,3.45578689975987,0.0287388955524331,0.866070594841464,0.922585862169057
"221224_s_at",0.0676814735851448,1.52727412877616,0.0286373853341957,0.866305036196225,0.922785425354331
"205629_s_at",-0.0670012830658588,1.44732599080507,0.0286219346955388,0.866340757456923,0.922785425354331
"202473_x_at",0.0600597535908195,1.62882966224074,0.0285706585324752,0.866459377065712,0.922822748326027
"201220_x_at",0.0305194197501735,6.32423185274966,0.0285553834446796,0.86649473483321,0.922822748326027
"212780_at",-0.0403686181010537,4.92019288453779,0.028553092440014,0.866500038739194,0.922822748326027
"214802_at",-0.0708139608618885,2.0050569415859,0.0285338863035203,0.866544511490269,0.922826005999698
"214269_at",-0.0607286216952767,1.06316585131444,0.0284911877633051,0.866643437271786,0.92286549454069
"210056_at",0.0694757278428989,2.74100483870322,0.0284794062768847,0.86667074654273,0.92286549454069
"220467_at",-0.03561984722564,4.75885049950897,0.0284518011058101,0.866734757601309,0.92286549454069
"215642_at",0.0943461922618038,2.77842695656989,0.0284464133907952,0.866747254397862,0.92286549454069
"204277_s_at",0.0737272927419687,2.9516211164841,0.0284136399437925,0.866823298604848,0.922888109539639
"214069_at",0.0750522329859281,2.93155010330137,0.0284015649462183,0.866851327588953,0.922888109539639
"44040_at",-0.0365720957975907,4.96315477743694,0.0282969576424613,0.867094403449833,0.923102794518782
"210704_at",-0.0568774072688591,3.54648613335228,0.028247741112195,0.867208927743445,0.923180610400688
"218910_at",-0.0870913017630276,2.9609917882212,0.0282254484291229,0.867260835426206,0.92319176399953
"211513_s_at",-0.0637658141530371,1.47896414095732,0.0281711317319871,0.867387398189993,0.923276728639136
"219478_at",0.120330611620795,3.36325309673615,0.0281556389315321,0.867423520803317,0.923276728639136
"213622_at",0.0355524576565423,4.34535100036974,0.0280948111875088,0.867565444161449,0.923383683236988
"202328_s_at",0.0442518345870122,4.4193571748379,0.0280560459875388,0.867655973633857,0.923435929716924
"207082_at",0.0684370589698096,3.23317924705952,0.0280351347661241,0.867704834915272,0.923443826364361
"216728_at",0.0887999760797869,2.36282057217133,0.0280125956876451,0.867757520850546,0.923455792402346
"220350_at",0.0401394609206022,1.96237874897868,0.0278999823076484,0.868021085988471,0.923677651523321
"217240_at",-0.0734882807020887,2.93364452641508,0.0278785226021053,0.868071373214393,0.923677651523321
"203500_at",-0.0688242473550472,3.5157196655583,0.0278704245147918,0.868090354898416,0.923677651523321
"210016_at",-0.0637464910866751,2.88966721496653,0.0278451886292524,0.868149525285629,0.923696503458896
"207868_at",0.0656873184495461,4.21906556303287,0.0277874764305217,0.86828494635452,0.923796479164332
"216761_at",-0.0844119670203439,2.81098794578794,0.0276769349131503,0.868544735231187,0.923989638945524
"212952_at",0.0915497818102612,4.66508232881742,0.027670612376416,0.868559610239692,0.923989638945524
"205564_at",-0.0833145065174928,3.24068958461056,0.0276573163683528,0.868590897410218,0.923989638945524
"215793_at",0.106970243605092,2.03838394449183,0.0275851879395445,0.868760759540152,0.924054331841895
"219280_at",-0.0793065660102163,2.83765480338325,0.0275797322664271,0.868773616909238,0.924054331841895
"201692_at",0.0367264679307585,4.48875975017394,0.0275786707815946,0.868776118659413,0.924054331841895
"204089_x_at",-0.0635337982690528,4.48021048676255,0.0275570568167299,0.868827070091183,0.924064417108579
"217006_x_at",0.0559005132153562,0.792891693799856,0.0274485679087107,0.869083126058744,0.924291562182163
"217706_at",-0.0881151737443082,2.15481361620458,0.0274300782362003,0.869126817310376,0.924291562182163
"206814_at",0.0733015633236128,2.26545635258775,0.0274135225364336,0.869165951414958,0.924291562182163
"208038_at",-0.0979078488955202,1.65667538243894,0.0273953457790981,0.86920893134233,0.924291562182163
"216488_s_at",0.0776595052386297,3.28431358425213,0.0273788134787317,0.86924803559168,0.924291562182163
"201087_at",0.0304531450902577,5.51251814321477,0.0273386405061859,0.869343108297756,0.924334083967545
"206855_s_at",0.0448146604287842,4.91735493653295,0.0273268655691892,0.869370988277692,0.924334083967545
"210241_s_at",0.0691402401395769,3.58216188584761,0.0272826559940071,0.869475720167007,0.924401329857408
"215600_x_at",-0.0607426136896187,6.31074582723866,0.027238087359471,0.869581390981427,0.924469567520951
"216860_s_at",-0.0715585382667669,2.95146417568668,0.0272150955326344,0.869635938614004,0.924483451177703
"206227_at",-0.0617857876577642,6.02911108415913,0.0271500747193607,0.869790327450603,0.924603466586289
"217779_s_at",-0.0505507290967856,6.9874049172247,0.027068962989398,0.86998318997892,0.924764366851132
"215133_s_at",-0.0996333990302692,3.27325862043341,0.0269926158320459,0.87016499506135,0.92491349861439
"207212_at",0.0526095056813814,1.42883719740773,0.0269553546939558,0.870253820745807,0.924963791446641
"201608_s_at",0.0274399780394334,6.21073984442075,0.0269285375805137,0.870317788283368,0.924975553946311
"205742_at",0.0666754420928698,3.43623572020379,0.0269159151331372,0.870347908252582,0.924975553946311
"208077_at",0.0916092880359768,2.79454895078033,0.0268392437115775,0.87053101943754,0.925126035202533
"221034_s_at",-0.0565734346008302,4.36445038612212,0.0267848661311894,0.87066105008179,0.925220095329893
"214309_s_at",0.072167061162487,2.82705041251436,0.0267505386557267,0.870743205647101,0.925233581001805
"214074_s_at",-0.0447045080157175,4.01782415393509,0.0267332201297892,0.870784674434106,0.925233581001805
"211469_s_at",0.0945123713266907,2.16827402865217,0.0267275283113562,0.870798306366731,0.925233581001805
"207956_x_at",-0.0401396496121976,4.79711053069223,0.0265980449243585,0.871108823439773,0.925481276357046
"217497_at",0.0417141661771499,4.14057424663637,0.026594562390923,0.871117185691709,0.925481276357046
"209052_s_at",-0.0612757104303737,1.628074713906,0.026578389246143,0.871156027984968,0.925481276357046
"219266_at",0.0616629760536942,3.16361533651268,0.0264817752712386,0.871388314549202,0.925645658616503
"212375_at",-0.0405803120835649,4.78751512549107,0.0264794784716976,0.871393841978117,0.925645658616503
"218535_s_at",-0.0522848056389128,4.75950101058557,0.0264471374461525,0.871471699357405,0.925684234759322
"214683_s_at",-0.0523560025754957,6.1307519416997,0.0263573351597996,0.871688144954648,0.925849784110462
"200986_at",0.0616315358454034,7.36638807502908,0.0263389535489706,0.871732495819351,0.925849784110462
"218205_s_at",0.0551915822873343,6.44414188417429,0.0263140760292928,0.871792545227275,0.925849784110462
"213790_at",-0.0854141083391828,4.4631249686648,0.0263135763104388,0.871793751748225,0.925849784110462
"210415_s_at",0.064292386026024,0.827495352028992,0.0262556256673567,0.871933747622021,0.92588850072264
"222382_x_at",0.0580650996901354,3.17280382304506,0.0262222210817657,0.872014517759277,0.92588850072264
"207324_s_at",0.0865501724407652,2.46618633641864,0.0262153249766366,0.872031198674281,0.92588850072264
"215041_s_at",-0.0876602853894002,1.97671404126651,0.0262042921145221,0.872057890632126,0.92588850072264
"217056_at",0.0841271369444701,2.4567166118683,0.0261981286055647,0.872072804607461,0.92588850072264
"210305_at",-0.087629217317454,2.31383417038354,0.0261916503690316,0.872088482077557,0.92588850072264
"207466_at",-0.037876451443435,3.70391710927341,0.0261781881687051,0.872121067256092,0.92588850072264
"203797_at",-0.0270831924106021,4.96622316274418,0.0260972676432296,0.872317116436145,0.926052515747814
"208798_x_at",-0.0486150632367093,6.4451040456847,0.0260314263525824,0.872476862941148,0.926154711572325
"220796_x_at",0.0501629602019273,7.81024767275722,0.0260073523214323,0.872535323989565,0.926154711572325
"217682_at",-0.0603476493944162,3.42916382650105,0.0259996026217748,0.872554149163597,0.926154711572325
"214711_at",0.0706602755612356,3.09802842315881,0.0259891126885352,0.87257963536101,0.926154711572325
"216808_at",0.0526331340308499,0.92203709523328,0.0259689869655213,0.872628547326902,0.92616251107813
"208990_s_at",-0.0374000037744782,6.77711342428098,0.0259447852416873,0.872687391054248,0.926163701130117
"211872_s_at",-0.0804510619327865,2.69234675961211,0.0259181110342831,0.872752278987585,0.926163701130117
"204764_at",0.0792299754675426,3.34643475358578,0.0259036212819786,0.872787541264063,0.926163701130117
"213252_at",-0.0472240609862698,4.21750999096068,0.0258851888403595,0.872832413105852,0.926163701130117
"207180_s_at",0.0506007405547951,4.40511680780458,0.0258756601596528,0.872855616107148,0.926163701130117
"203427_at",-0.0564073472393959,4.4738812061466,0.0258660381870214,0.872879050730763,0.926163701130117
"218766_s_at",0.0434378078230025,3.89230283188637,0.0257785324589934,0.873092379417887,0.926285084556618
"208118_x_at",-0.034407345384536,4.84203073880264,0.0257769421261737,0.873096259897848,0.926285084556618
"205019_s_at",0.0642495115980274,3.4406464989325,0.0257679685706802,0.873118158058933,0.926285084556618
"200035_at",-0.0304286215120436,5.29802450318284,0.0256803538989534,0.873332170030776,0.926468019271401
"206805_at",0.070576671764485,3.42709486600785,0.0256577006155569,0.873387565003321,0.926482676900361
"210600_s_at",0.108742848060546,1.40465663633675,0.0256123363813214,0.873498571456743,0.926556322548227
"213059_at",-0.0930262589227558,4.66986405041757,0.0254364128037093,0.873930014095393,0.926969845015597
"201702_s_at",0.0461292705217448,1.57387024901356,0.0253771802297078,0.874075622911701,0.927080161137676
"201931_at",0.0413480414621919,5.96585097421802,0.025335613789641,0.874177907970814,0.927144518006361
"221185_s_at",0.0427996564331832,4.22921776947494,0.0252785696566851,0.874318420144998,0.92724941012284
"200856_x_at",0.0316455495275658,4.96856188402791,0.0251783313192786,0.874565723617651,0.927467543278704
"203010_at",-0.0492305493650221,4.80098206532543,0.0251534371743816,0.874627219553089,0.927488618155498
"207161_at",0.0860136978247323,1.6926246582662,0.025132242903095,0.874679600303696,0.927500025391037
"218048_at",0.0314235961997481,5.71971944369712,0.0251050291048937,0.874746891289944,0.927527241428209
"220816_at",-0.0517246651170567,3.67818133616514,0.0250084016534112,0.874986122652325,0.927736761089729
"210463_x_at",-0.0914655011167304,2.68622561959691,0.0249171879975211,0.875212385730069,0.927932511358573
"218238_at",-0.0472872427150956,4.16169726476122,0.0248332953362373,0.875420863669188,0.928065916500093
"208506_at",0.0772931040831384,2.56457585415182,0.0248330356265542,0.875421509622379,0.928065916500093
"216937_s_at",0.0694899264857436,2.9967400585712,0.0247821216530367,0.875548210456425,0.92815607866796
"211471_s_at",-0.0411289092057565,4.46499915118491,0.0247525200613359,0.875621936188441,0.928190076784502
"213849_s_at",-0.0656774668994084,4.0951092135677,0.0247105366675735,0.875726577591302,0.928241058233732
"222308_x_at",0.0956482091454518,1.68910951149485,0.0246998034767704,0.875753344129953,0.928241058233732
"221346_at",0.0441637346346567,4.21068513884889,0.0246351339391199,0.875914744003458,0.928367971871625
"216741_at",-0.0646630169548926,2.29959568988198,0.0245844170470083,0.876041473371933,0.928449988017217
"201332_s_at",0.0752855725046242,3.08585579088283,0.0245687324362018,0.876080692581009,0.928449988017217
"201940_at",0.0492428107563186,4.58490267870074,0.0245541668896396,0.876117125074632,0.928449988017217
"201810_s_at",0.0574777726157073,4.31737231194895,0.0244924182698767,0.876271698739899,0.928551990741287
"215032_at",0.0375555531065747,4.06525766492478,0.0244508793326888,0.876375794440276,0.928551990741287
"207576_x_at",-0.0658055806572421,3.13295703560209,0.0244360468873902,0.876412986190775,0.928551990741287
"202496_at",0.0810359560683178,2.82118250957772,0.0244335892811423,0.876419149655134,0.928551990741287
"205738_s_at",0.0391343802681519,3.82192578950595,0.0244325593698182,0.876421732678309,0.928551990741287
"207983_s_at",-0.0701152006666991,3.96137707757769,0.0243588364949317,0.876606775212515,0.928703883043811
"215659_at",-0.0700843942679564,2.52933058737324,0.0243090316588863,0.876731946548127,0.928792334550343
"220034_at",0.0856025420953712,2.37264865845128,0.024274906707717,0.876817786501594,0.928839112746138
"205419_at",0.0764862331789952,5.37020436050577,0.0242171098767723,0.87696331328304,0.928949111517683
"213957_s_at",-0.0473780830949777,4.14944379506097,0.0241639341022411,0.877097361950235,0.929022539782229
"221243_s_at",0.0776482958641627,2.59048625285112,0.0241517816361056,0.877128017822176,0.929022539782229
"213707_s_at",-0.0763438922346232,2.78174491226541,0.0241400148451075,0.877157708319271,0.929022539782229
"207570_at",-0.0422015465536146,1.40081678497374,0.0241168840752706,0.877216094540025,0.929040220277347
"210687_at",0.0875206041067151,2.61319402599924,0.024085995545217,0.877294107493888,0.929052123594233
"208742_s_at",0.0442692781298064,6.94091654645069,0.024079420397529,0.877310720489605,0.929052123594233
